LB242,D33 Simraungadh Municipality,D33 Simraungadh Municipality,j6f5ROpUwXM,4,
LB251,D33 Subarna Rural Municipality,D33 Subarna Rural Municipality,tpsweQ66cIn,4,
224301,D33-Adarsha Kotwal 01,D33-Adarsha Kotwal 01,bnMi0aqLlyt,5,
224302,D33-Adarsha Kotwal 02,D33-Adarsha Kotwal 02,bRceE5PHehF,5,
224303,D33-Adarsha Kotwal 03,D33-Adarsha Kotwal 03,wPqG3Iv6fMa,5,
224304,D33-Adarsha Kotwal 04,D33-Adarsha Kotwal 04,kUiluIKQGFa,5,
224305,D33-Adarsha Kotwal 05,D33-Adarsha Kotwal 05,Sfpkwde9eZ5,5,
224306,D33-Adarsha Kotwal 06,D33-Adarsha Kotwal 06,XLPr3AgmN83,5,
224307,D33-Adarsha Kotwal 07,D33-Adarsha Kotwal 07,D7oA07e0M13,5,
224308,D33-Adarsha Kotwal 08,D33-Adarsha Kotwal 08,NAeKBamjlqR,5,
225001,D33-Baragadhi 01,D33-Baragadhi 01,lqVQei0MpXC,5,
225002,D33-Baragadhi 02,D33-Baragadhi 02,XS7NNFMJvKJ,5,
225003,D33-Baragadhi 03,D33-Baragadhi 03,RxjPwbVhnSz,5,
225004,D33-Baragadhi 04,D33-Baragadhi 04,TBy8phBifSg,5,
225005,D33-Baragadhi 05,D33-Baragadhi 05,Hhu8EoQgP0Q,5,
225006,D33-Baragadhi 06,D33-Baragadhi 06,aONYEeHqIJk,5,
224902,D33-Bishrampur 01,D33-Bishrampur 01,oqCyfcnzPdT,5,
224903,D33-Bishrampur 02,D33-Bishrampur 02,AnxPG835QSo,5,
224802,D33-Bishrampur 03,D33-Bishrampur 03,yond7cvCbNB,5,
224801,D33-Bishrampur 04,D33-Bishrampur 04,x9ZW6VPZXUI,5,
224803,D33-Bishrampur 05,D33-Bishrampur 05,BUA3jdw4NwT,5,
224501,D33-Devtaal 01,D33-Devtaal 01,U60pRSB5oVZ,5,
224502,D33-Devtaal 02,D33-Devtaal 02,xJpmZly8es7,5,
224503,D33-Devtaal 03,D33-Devtaal 03,rCLpXSOLPo2,5,
224504,D33-Devtaal 04,D33-Devtaal 04,f2JigauBm4L,5,
224505,D33-Devtaal 05,D33-Devtaal 05,ujIfkMdABcA,5,
224506,D33-Devtaal 06,D33-Devtaal 06,m6qRDy0poRc,5,
224507,D33-Devtaal 07,D33-Devtaal 07,NHlqCFpJh3T,5,
223801,D33-Jitpursimara 01,D33-Jitpursimara 01,EkqCycYbFDy,5,
223802,D33-Jitpursimara 02,D33-Jitpursimara 02,BmNXDSZAzkl,5,
223803,D33-Jitpursimara 03,D33-Jitpursimara 03,qLJ8dTq3W5n,5,
223804,D33-Jitpursimara 04,D33-Jitpursimara 04,QVBpDdW0lH6,5,
223805,D33-Jitpursimara 05,D33-Jitpursimara 05,pLRBbkbhH7U,5,
223806,D33-Jitpursimara 06,D33-Jitpursimara 06,LdonV56DUfr,5,
223807,D33-Jitpursimara 07,D33-Jitpursimara 07,FHCBZO5t1QT,5,
223808,D33-Jitpursimara 08,D33-Jitpursimara 08,tovGqstcIlI,5,
223809,D33-Jitpursimara 09,D33-Jitpursimara 09,QyrV5RwhoMi,5,
223810,D33-Jitpursimara 10,D33-Jitpursimara 10,J9nHZkOTxWi,5,
223811,D33-Jitpursimara 11,D33-Jitpursimara 11,KFAqkBoCwPC,5,
223812,D33-Jitpursimara 12,D33-Jitpursimara 12,pyInBwlHX1Y,5,
223813,D33-Jitpursimara 13,D33-Jitpursimara 13,e04mlhG19gc,5,
223814,D33-Jitpursimara 14,D33-Jitpursimara 14,dZ2JFSlkOhp,5,
223815,D33-Jitpursimara 15,D33-Jitpursimara 15,aTCfvVytajD,5,
223816,D33-Jitpursimara 16,D33-Jitpursimara 16,Q82qTKxMyEq,5,
223817,D33-Jitpursimara 17,D33-Jitpursimara 17,xflDt3YsaYg,5,
223818,D33-Jitpursimara 18,D33-Jitpursimara 18,otVR92ugChP,5,
223819,D33-Jitpursimara 19,D33-Jitpursimara 19,piIENI6DTWB,5,
223820,D33-Jitpursimara 20,D33-Jitpursimara 20,nPK7RJ9rpX6,5,
223821,D33-Jitpursimara 21,D33-Jitpursimara 21,aGfo3lB1vho,5,
223822,D33-Jitpursimara 22,D33-Jitpursimara 22,AHP7c6ftiPW,5,
223823,D33-Jitpursimara 23,D33-Jitpursimara 23,Bx7rrpVoTz1,5,
224702,D33-Jitpursimara 24,D33-Jitpursimara 24,lNjT3UvrCkx,5,
223701,D33-Kalaiya 01,D33-Kalaiya 01,sI0t1gfWmhL,5,
223702,D33-Kalaiya 02,D33-Kalaiya 02,TVefhn7LXTt,5,
223703,D33-Kalaiya 03,D33-Kalaiya 03,Q6xLZRmzmUc,5,
223704,D33-Kalaiya 04,D33-Kalaiya 04,yfWtCFDqXw4,5,
223705,D33-Kalaiya 05,D33-Kalaiya 05,WxuZWR3nGRk,5,
223706,D33-Kalaiya 06,D33-Kalaiya 06,CPwo8tx961U,5,
223707,D33-Kalaiya 07,D33-Kalaiya 07,KGP2xM5lVrw,5,
223708,D33-Kalaiya 08,D33-Kalaiya 08,jMRQtHOWqkY,5,
223709,D33-Kalaiya 09,D33-Kalaiya 09,AsIDAtTnSjy,5,
223710,D33-Kalaiya 10,D33-Kalaiya 10,KfcTzHJ1Ewy,5,
223711,D33-Kalaiya 11,D33-Kalaiya 11,loZiiqxq7Y6,5,
223712,D33-Kalaiya 12,D33-Kalaiya 12,uTp81y9ZBTH,5,
223713,D33-Kalaiya 13,D33-Kalaiya 13,hSDK8zxVAKP,5,
223714,D33-Kalaiya 14,D33-Kalaiya 14,gmKeeY12rvQ,5,
223715,D33-Kalaiya 15,D33-Kalaiya 15,ULrNSBjiqfp,5,
223716,D33-Kalaiya 16,D33-Kalaiya 16,yK7SHVb80wJ,5,
223717,D33-Kalaiya 17,D33-Kalaiya 17,j8agjyX6Sw0,5,
223718,D33-Kalaiya 18,D33-Kalaiya 18,a8Xymy517oU,5,
223719,D33-Kalaiya 19,D33-Kalaiya 19,ZY9opQJyPnV,5,
223720,D33-Kalaiya 20,D33-Kalaiya 20,YYKfNpj68Ea,5,
223721,D33-Kalaiya 21,D33-Kalaiya 21,jY1MF22GJht,5,
223722,D33-Kalaiya 22,D33-Kalaiya 22,PnFQe49ut1G,5,
223723,D33-Kalaiya 23,D33-Kalaiya 23,Mg2Smt6Bq5M,5,
223724,D33-Kalaiya 24,D33-Kalaiya 24,aPmHECvOn5D,5,
223725,D33-Kalaiya 25,D33-Kalaiya 25,yjhHRn1qcQX,5,
223726,D33-Kalaiya 26,D33-Kalaiya 26,Nm9uFhWFOFx,5,
223727,D33-Kalaiya 27,D33-Kalaiya 27,BQ6cEg9wIfQ,5,
224401,D33-Karaiyamai 01,D33-Karaiyamai 01,UHNHFenemVj,5,
224402,D33-Karaiyamai 02,D33-Karaiyamai 02,sajVbvaXhU0,5,
224403,D33-Karaiyamai 03,D33-Karaiyamai 03,FZiDzdFLDiA,5,
224404,D33-Karaiyamai 04,D33-Karaiyamai 04,NacznkSBpjp,5,
224405,D33-Karaiyamai 05,D33-Karaiyamai 05,maGHKMTyXqp,5,
224406,D33-Karaiyamai 06,D33-Karaiyamai 06,LDP4OjGq5yr,5,
224407,D33-Karaiyamai 07,D33-Karaiyamai 07,RA4l8CwyD1P,5,
224408,D33-Karaiyamai 08,D33-Karaiyamai 08,QXe2K9lvtC6,5,
223901,D33-Kolhawi 01,D33-Kolhawi 01,LqvXTtbNPhq,5,
223902,D33-Kolhawi 02,D33-Kolhawi 02,QJO5teowVpb,5,
223903,D33-Kolhawi 03,D33-Kolhawi 03,eXSSh4ExuwG,5,
223904,D33-Kolhawi 04,D33-Kolhawi 04,GHHHWl8Fw1a,5,
223905,D33-Kolhawi 05,D33-Kolhawi 05,T0XlXbzXh9K,5,
223906,D33-Kolhawi 06,D33-Kolhawi 06,I5UiE8YEBxB,5,
223907,D33-Kolhawi 07,D33-Kolhawi 07,omEFJahGHUg,5,
223908,D33-Kolhawi 08,D33-Kolhawi 08,t7L9aWExBji,5,
223909,D33-Kolhawi 09,D33-Kolhawi 09,nanPa7OP8zk,5,
223910,D33-Kolhawi 10,D33-Kolhawi 10,tdjJPs1zKay,5,
223911,D33-Kolhawi 11,D33-Kolhawi 11,WPHWnRpO4KN,5,
224101,D33-Mahagadhimai 01,D33-Mahagadhimai 01,CBvhWC35zNk,5,
224102,D33-Mahagadhimai 02,D33-Mahagadhimai 02,UOaFDxhm2TQ,5,
224103,D33-Mahagadhimai 03,D33-Mahagadhimai 03,Uc5jk9xdR5M,5,
224104,D33-Mahagadhimai 04,D33-Mahagadhimai 04,yoMhfWkJCro,5,
224105,D33-Mahagadhimai 05,D33-Mahagadhimai 05,fWv2X2zc3nV,5,
224106,D33-Mahagadhimai 06,D33-Mahagadhimai 06,CtBIwtSzXlQ,5,
224107,D33-Mahagadhimai 07,D33-Mahagadhimai 07,cjjovWjnU2d,5,
224108,D33-Mahagadhimai 08,D33-Mahagadhimai 08,PGjP0v4BdR8,5,
224109,D33-Mahagadhimai 09,D33-Mahagadhimai 09,tY2l8u6rCes,5,
224110,D33-Mahagadhimai 10,D33-Mahagadhimai 10,Gybd2hMq8n3,5,
224111,D33-Mahagadhimai 11,D33-Mahagadhimai 11,Hh7p57ZUeIp,5,
224001,D33-Nijgadh 01,D33-Nijgadh 01,Ym9i7V7IrRm,5,
224002,D33-Nijgadh 02,D33-Nijgadh 02,YIf05ptSrI7,5,
224003,D33-Nijgadh 03,D33-Nijgadh 03,OrRu3mje64K,5,
224004,D33-Nijgadh 04,D33-Nijgadh 04,tlNqOY2wYKb,5,
224005,D33-Nijgadh 05,D33-Nijgadh 05,XLKBsYTzKq0,5,
224006,D33-Nijgadh 06,D33-Nijgadh 06,looZm5znnIw,5,
224007,D33-Nijgadh 07,D33-Nijgadh 07,BhuIHwc4HEk,5,
224008,D33-Nijgadh 08,D33-Nijgadh 08,gruVe2Tc9gA,5,
224009,D33-Nijgadh 09,D33-Nijgadh 09,ybeR1iaDA3e,5,
224010,D33-Nijgadh 10,D33-Nijgadh 10,pbtUoPfNF1a,5,
224011,D33-Nijgadh 11,D33-Nijgadh 11,KIraFI8dm7Y,5,
224012,D33-Nijgadh 12,D33-Nijgadh 12,HQCNTtqq7KM,5,
224013,D33-Nijgadh 13,D33-Nijgadh 13,nwZTRiwJa6G,5,
224601,D33-Pacharauta 01,D33-Pacharauta 01,G55VQr7lgfO,5,
224602,D33-Pacharauta 02,D33-Pacharauta 02,WQtWkdIWfFO,5,
224603,D33-Pacharauta 03,D33-Pacharauta 03,ovdd5MnYRyK,5,
224604,D33-Pacharauta 04,D33-Pacharauta 04,DhT85PhlZ8t,5,
224605,D33-Pacharauta 05,D33-Pacharauta 05,aKBhXQZBBr5,5,
224606,D33-Pacharauta 06,D33-Pacharauta 06,fLVhAHv4gmZ,5,
224607,D33-Pacharauta 07,D33-Pacharauta 07,KXRSzzqupqh,5,
224608,D33-Pacharauta 08,D33-Pacharauta 08,VSunomrz5ks,5,
224609,D33-Pacharauta 09,D33-Pacharauta 09,Rudbrpmztyo,5,
224706,D33-Parwanipur 01,D33-Parwanipur 01,EyeRHXcNAvl,5,
224705,D33-Parwanipur 02,D33-Parwanipur 02,ALr4Yur1MDe,5,
224704,D33-Parwanipur 03,D33-Parwanipur 03,Jb2GfKFJcl9,5,
224703,D33-Parwanipur 04,D33-Parwanipur 04,Vpw7i90sUvA,5,
224701,D33-Parwanipur 05,D33-Parwanipur 05,z5RT906yrSD,5,
224804,D33-Pheta 01,D33-Pheta 01,bM8NkcVCDZk,5,
224905,D33-Pheta 02,D33-Pheta 02,djZ7esgA8EG,5,
224906,D33-Pheta 03,D33-Pheta 03,wIFqlRNA1i8,5,
224904,D33-Pheta 04,D33-Pheta 04,gb85RQgqJCX,5,
224901,D33-Pheta 05,D33-Pheta 05,z5Wz4fAx581,5,
224907,D33-Pheta 06,D33-Pheta 06,oZqlbSNXosO,5,
224908,D33-Pheta 07,D33-Pheta 07,N08oUXhyWDm,5,
224805,D33-Prasauni 01,D33-Prasauni 01,DnjIVIe5a8R,5,
224807,D33-Prasauni 04,D33-Prasauni 04,SeGZpjniUSI,5,
224707,D33-Prasauni 05,D33-Prasauni 05,yAVsjcgrxCb,5,
224708,D33-Prasauni 06,D33-Prasauni 06,q877FUzWxMv,5,
224806,D33-Prasauni 06 old,D33-Prasauni 06 old,vpXPBNRjNf2,5,
224709,D33-Prasauni 07,D33-Prasauni 07,VIte3vdTJB5,5,
224201,D33-Simraungadh 01,D33-Simraungadh 01,kc33h8gceWO,5,
224202,D33-Simraungadh 02,D33-Simraungadh 02,ugD0jQn3Lqa,5,
224203,D33-Simraungadh 03,D33-Simraungadh 03,Ts36aTg7AcU,5,
224204,D33-Simraungadh 04,D33-Simraungadh 04,PShdzKrFMK2,5,
224205,D33-Simraungadh 05,D33-Simraungadh 05,p4pdXFBDIpc,5,
224206,D33-Simraungadh 06,D33-Simraungadh 06,U6tRyEOJ8v0,5,
224207,D33-Simraungadh 07,D33-Simraungadh 07,DdT87a1pivK,5,
224208,D33-Simraungadh 08,D33-Simraungadh 08,VBWC6ETdsJd,5,
224209,D33-Simraungadh 09,D33-Simraungadh 09,pFMtOz0iAZM,5,
224210,D33-Simraungadh 10,D33-Simraungadh 10,E1ilpgcRUyX,5,
224211,D33-Simraungadh 11,D33-Simraungadh 11,Yj8qeBSS3c2,5,
225101,D33-Subarna 01,D33-Subarna 01,YsgVTg7rC5F,5,
225102,D33-Subarna 02,D33-Subarna 02,rW4oZw1Cdgu,5,
225103,D33-Subarna 03,D33-Subarna 03,V3f4IP4S441,5,
225104,D33-Subarna 04,D33-Subarna 04,tbbd5cVnzNK,5,
225105,D33-Subarna 05,D33-Subarna 05,jd4INvu0o3b,5,
225106,D33-Subarna 06,D33-Subarna 06,x6EHRRuxrKa,5,
225107,D33-Subarna 07,D33-Subarna 07,LpD4RINvs7z,5,
225108,D33-Subarna 08,D33-Subarna 08,NfryudxEnVH,5,
LB260,D34 Bahudarmai Rural Municipality,D34 Bahudarmai Rural Municipality,FDd4YEgMIPm,4,
LB259,D34 Bindabasini Rural Municipality,D34 Bindabasini Rural Municipality,hSS0Jqke0uZ,4,
LB252,D34 Birgunj Metropolitan City,D34 Birgunj Metropolitan City,LdPgWOfFvew,4,
LB257,D34 Chhipaharmai Rural Municipality,D34 Chhipaharmai Rural Municipality,L9h5hmuLjOq,4,
LB256,D34 Dhobini Rural Municipality,D34 Dhobini Rural Municipality,Y86rNPKnw2a,4,
LB255,D34 Jagarnathpur Rural Municipality,D34 Jagarnathpur Rural Municipality,fxxVxM4Dznm,4,
,D34 Jirabhawani Rural Municipality,D34 Jirabhawani Rural Municipality,ZYSpy8oLqWo,4,
,D34 Kalikamai Rural Municipality,D34 Kalikamai Rural Municipality,gOCG6lmlpPq,4,
LB258,D34 Pakaha Mainapur Rural Municipality,D34 Pakaha Mainapur Rural Municipality,VDEIU5gdZok,4,
LB262,D34 Parsagadhi Municipality,D34 Parsagadhi Municipality,F5dwIiun7k0,4,
LB264,D34 Paterwa Sugauli Rural Municipality,D34 Paterwa Sugauli Rural Municipality,wXQf5ocsOhG,4,
LB253,D34 Pokhariya Municipality,D34 Pokhariya Municipality,lA8K5GXCO76,4,
LB263,D34 Sakhuwa Prasauni Rural Municipality,D34 Sakhuwa Prasauni Rural Municipality,mWGNxg5QunN,4,
LB254,D34 Thori Rural Municipality,D34 Thori Rural Municipality,IWfloqDjBht,4,
226001,D34-Bahudarmai 01,D34-Bahudarmai 01,LH0tvvkbTAv,5,
226002,D34-Bahudarmai 02,D34-Bahudarmai 02,HtqhOtvQQUH,5,
226003,D34-Bahudarmai 03,D34-Bahudarmai 03,wWI4PqfihFD,5,
226004,D34-Bahudarmai 04,D34-Bahudarmai 04,uVKUbzDq8hD,5,
226005,D34-Bahudarmai 05,D34-Bahudarmai 05,D0wG0gzbDB7,5,
226006,D34-Bahudarmai 06,D34-Bahudarmai 06,zvIyZ1rEELA,5,
226007,D34-Bahudarmai 07,D34-Bahudarmai 07,ksswpq6TFzv,5,
226008,D34-Bahudarmai 08,D34-Bahudarmai 08,Qjj4vFASHuq,5,
226104,D34-Belawa 04,D34-Belawa 04,fGyFuhej7jd,5,
226106,D34-Belawa 06,D34-Belawa 06,QSCI5skbYSt,5,
225901,D34-Bindabasini 01,D34-Bindabasini 01,flWy7wy6YOy,5,
225902,D34-Bindabasini 02,D34-Bindabasini 02,tCWkNbFGtJy,5,
225903,D34-Bindabasini 03,D34-Bindabasini 03,jUNzc8Zo9pl,5,
225904,D34-Bindabasini 04,D34-Bindabasini 04,Djrr5lt5Trz,5,
225905,D34-Bindabasini 05,D34-Bindabasini 05,JPMoX8u7oJP,5,
225201,D34-Birgunj 01,D34-Birgunj 01,G79EyQ2yu6R,5,
225202,D34-Birgunj 02,D34-Birgunj 02,u3NpchZtleN,5,
225203,D34-Birgunj 03,D34-Birgunj 03,B1PXEdPjK9x,5,
225204,D34-Birgunj 04,D34-Birgunj 04,RM84BsRF4HG,5,
225205,D34-Birgunj 05,D34-Birgunj 05,bn5D0PvwQ3B,5,
225206,D34-Birgunj 06,D34-Birgunj 06,ixFKYzCsKtO,5,
225207,D34-Birgunj 07,D34-Birgunj 07,uV5gSbrkGW4,5,
225208,D34-Birgunj 08,D34-Birgunj 08,NN5i7sEatCJ,5,
225209,D34-Birgunj 09,D34-Birgunj 09,i6eO9spUaez,5,
225210,D34-Birgunj 10,D34-Birgunj 10,S69No3ruBsX,5,
225211,D34-Birgunj 11,D34-Birgunj 11,i0qfL3LVvju,5,
225212,D34-Birgunj 12,D34-Birgunj 12,PVSzHI8v6X5,5,
225213,D34-Birgunj 13,D34-Birgunj 13,a0ZyYRbmck9,5,
225214,D34-Birgunj 14,D34-Birgunj 14,iyqxUY4oNNv,5,
225215,D34-Birgunj 15,D34-Birgunj 15,c6j0Ma46Kyq,5,
225216,D34-Birgunj 16,D34-Birgunj 16,DTQzTR8rOia,5,
225217,D34-Birgunj 17,D34-Birgunj 17,t7xbygXPDst,5,
225218,D34-Birgunj 18,D34-Birgunj 18,AML6uYQu34g,5,
225219,D34-Birgunj 19,D34-Birgunj 19,GjzP77IC5T3,5,
225220,D34-Birgunj 20,D34-Birgunj 20,AnDLKq8ZEq6,5,
225221,D34-Birgunj 21,D34-Birgunj 21,yX6qZWrX6FU,5,
225222,D34-Birgunj 22,D34-Birgunj 22,pVAX9LtLO3i,5,
225223,D34-Birgunj 23,D34-Birgunj 23,I1iqihC9DXB,5,
225224,D34-Birgunj 24,D34-Birgunj 24,mNtD4csOPgB,5,
225225,D34-Birgunj 25,D34-Birgunj 25,mZEzJ2JevQf,5,
225226,D34-Birgunj 26,D34-Birgunj 26,zN17ELhNySZ,5,
225227,D34-Birgunj 27,D34-Birgunj 27,RGWHJFgkrms,5,
226102,D34-Birgunj 28,D34-Birgunj 28,hY7CA4JoLo5,5,
226101,D34-Birgunj 29,D34-Birgunj 29,G2HmSB8yD37,5,
226103,D34-Birgunj 30,D34-Birgunj 30,Fe3RVmLafuv,5,
226107,D34-Birgunj 31,D34-Birgunj 31,Hq5tyHDmHTZ,5,
226105,D34-Birgunj 32,D34-Birgunj 32,CiHkEJYrZm0,5,
225701,D34-Chhipaharmai 01,D34-Chhipaharmai 01,hdH9efu62v8,5,
225702,D34-Chhipaharmai 02,D34-Chhipaharmai 02,xSo6BNQm6XW,5,
225703,D34-Chhipaharmai 03,D34-Chhipaharmai 03,D7xiUaANwH7,5,
225704,D34-Chhipaharmai 04,D34-Chhipaharmai 04,yMGBG50HpaM,5,
225705,D34-Chhipaharmai 05,D34-Chhipaharmai 05,OIiZvFiMzur,5,
225601,D34-Dhobini 01,D34-Dhobini 01,qmfp4VpeHHi,5,
225602,D34-Dhobini 02,D34-Dhobini 02,ldZIK35qaVJ,5,
225603,D34-Dhobini 03,D34-Dhobini 03,ZJffiKQWzPg,5,
225604,D34-Dhobini 04,D34-Dhobini 04,hnzr6ZFivMX,5,
225605,D34-Dhobini 05,D34-Dhobini 05,DQdi2Cle3Hi,5,
225501,D34-Jagarnathpur 01,D34-Jagarnathpur 01,PRGARzpYoun,5,
225502,D34-Jagarnathpur 02,D34-Jagarnathpur 02,rD5bDoyb1q2,5,
225503,D34-Jagarnathpur 03,D34-Jagarnathpur 03,k2vj98XdTIn,5,
225504,D34-Jagarnathpur 04,D34-Jagarnathpur 04,akRkiA3KUDp,5,
225505,D34-Jagarnathpur 05,D34-Jagarnathpur 05,XBNHaUyTk6j,5,
225506,D34-Jagarnathpur 06,D34-Jagarnathpur 06,pxoA5a6CyNj,5,
225406,D34-Jirabhawani 01,D34-Jirabhawani 01,X5FTnB1vbEy,5,
225407,D34-Jirabhawani 02,D34-Jirabhawani 02,F4zVOmUd1qN,5,
226402,D34-Jirabhawani 03,D34-Jirabhawani 03,MI6CoptT2MB,5,
226401,D34-Jirabhawani 04,D34-Jirabhawani 04,SpgTuQNTKfo,5,
226403,D34-Jirabhawani 05,D34-Jirabhawani 05,aAiLyALrrdX,5,
225303,D34-Kalikamai 01,D34-Kalikamai 01,iFcfYjVjRfz,5,
225304,D34-Kalikamai 02,D34-Kalikamai 02,OPN2wLgbUgH,5,
225305,D34-Kalikamai 03,D34-Kalikamai 03,uTGj1H9BWre,5,
225306,D34-Kalikamai 04,D34-Kalikamai 04,uUV6IamJxE3,5,
225307,D34-Kalikamai 05,D34-Kalikamai 05,SLRK104EPEO,5,
225801,D34-Pakaha Mainapur 01,D34-Pakaha Mainapur 01,pFYnzKqtNU9,5,
225802,D34-Pakaha Mainapur 02,D34-Pakaha Mainapur 02,DaOHEkMfsUs,5,
225803,D34-Pakaha Mainapur 03,D34-Pakaha Mainapur 03,OebygAxH2q9,5,
225804,D34-Pakaha Mainapur 04,D34-Pakaha Mainapur 04,R9AfrTvpfIf,5,
225805,D34-Pakaha Mainapur 05,D34-Pakaha Mainapur 05,eAVJs1vCkGQ,5,
226201,D34-Parsagadhi 01,D34-Parsagadhi 01,XiVNmnQe8ZJ,5,
226202,D34-Parsagadhi 03,D34-Parsagadhi 03,s4QhHm7IFJx,5,
226203,D34-Parsagadhi 04,D34-Parsagadhi 04,FMMdTO3Sf70,5,
226204,D34-Parsagadhi 04 old,D34-Parsagadhi 04 old,s2lpVxMCw9g,5,
226205,D34-Parsagadhi 05,D34-Parsagadhi 05,dFxVtqWODRm,5,
226206,D34-Parsagadhi 06,D34-Parsagadhi 06,Pv1JcG3c1eI,5,
226405,D34-Paterwa Sugauli 02,D34-Paterwa Sugauli 02,TK8sDGcVhDf,5,
226406,D34-Paterwa Sugauli 04,D34-Paterwa Sugauli 04,e8ZIUxi0wHr,5,
226404,D34-Paterwa Sugauli 04 old,D34-Paterwa Sugauli 04 old,PgS8NweFgNl,5,
226407,D34-Paterwa Sugauli 05,D34-Paterwa Sugauli 05,mOfd9dfg5IR,5,
225301,D34-Pokhariya 01,D34-Pokhariya 01,OuBXSUT7W0j,5,
225302,D34-Pokhariya 02,D34-Pokhariya 02,urbVYQUNR3x,5,
225308,D34-Pokhariya 06,D34-Pokhariya 06,uug3w7x5Yav,5,
225309,D34-Pokhariya 07,D34-Pokhariya 07,niDmrr9h8Co,5,
225310,D34-Pokhariya 10,D34-Pokhariya 10,Y50RFU8GfiJ,5,
225311,D34-Pokhariya 11,D34-Pokhariya 11,RHfilThDDCZ,5,
226301,D34-Sakhuwa Prasauni 01,D34-Sakhuwa Prasauni 01,BjirM0dZ5Sh,5,
226302,D34-Sakhuwa Prasauni 02,D34-Sakhuwa Prasauni 02,nCUAb5AuUlt,5,
226303,D34-Sakhuwa Prasauni 03,D34-Sakhuwa Prasauni 03,H7rRR0ylQ1e,5,
226304,D34-Sakhuwa Prasauni 04,D34-Sakhuwa Prasauni 04,Yn2DDdIfl43,5,
226305,D34-Sakhuwa Prasauni 05,D34-Sakhuwa Prasauni 05,pUzI48pxIo3,5,
226306,D34-Sakhuwa Prasauni 06,D34-Sakhuwa Prasauni 06,SHH4dFWG668,5,
225401,D34-Thori 01,D34-Thori 01,CeIax0mjytP,5,
225402,D34-Thori 02,D34-Thori 02,wW4auFwdiHC,5,
225403,D34-Thori 03,D34-Thori 03,f6navU5RqPq,5,
225404,D34-Thori 04,D34-Thori 04,iRoxWYIg0UF,5,
225405,D34-Thori 05,D34-Thori 05,pTOKqrJfnx8,5,
LB377,D35 Bharatpur Metropolitican City,D35 Bharatpur Metropolitican City,T3Fa8euLX3d,4,
LB383,D35 Ichchhyakamana Rural Municipality,D35 Ichchhyakamana Rural Municipality,bYsQAubQrYU,4,
LB378,D35 Kalika Municipality,D35 Kalika Municipality,dIazHm6ngNe,4,
LB379,D35 Khairahani Municipality,D35 Khairahani Municipality,mEWltvmejLJ,4,
