1785,HETAUDA MUNICIPALITY,HETAUDA MUNICIPALITY,rug1RzIPH2d,5,"[[[[85.044,27.455],[85.0449,27.4508],[85.0491,27.4451],[85.0494,27.4418],[85.0528,27.4376],[85.0542,27.4333],[85.0579,27.4307],[85.0622,27.4242],[85.0622,27.4216],[85.0663,27.4174],[85.0669,27.4151],[85.0706,27.4151],[85.0766,27.4198],[85.0784,27.42],[85.0845,27.4133],[85.0931,27.4084],[85.0931,27.4055],[85.0901,27.3985],[85.0917,27.3962],[85.0896,27.3905],[85.0864,27.3885],[85.0863,27.3834],[85.0833,27.3793],[85.0709,27.3791],[85.0676,27.3809],[85.0622,27.3875],[85.0557,27.3914],[85.0291,27.3889],[85.0251,27.3898],[85.0137,27.4007],[85.01,27.408],[85.0098,27.4104],[85.013,27.4198],[85.0042,27.422],[84.9987,27.4248],[84.9933,27.4307],[84.9869,27.4325],[84.9815,27.4385],[84.9757,27.442],[84.9748,27.4509],[84.9767,27.4507],[84.9787,27.4477],[84.9834,27.4449],[84.9861,27.4458],[84.9871,27.4443],[84.9992,27.4467],[85.0033,27.451],[85.0092,27.4528],[85.0131,27.4564],[85.0161,27.4524],[85.0203,27.4504],[85.0229,27.4505],[85.0255,27.4477],[85.0291,27.4463],[85.0332,27.4412],[85.0422,27.4541],[85.0413,27.4565],[85.044,27.455]]]]"
,"HH Polyclinic, Siraha","HH Polyclinic, Siraha",pRlTVhN0NuV,6,
10589,HICHMA HP_ACHHAM,HICHMA HP,a3vBbP3LNry,6,"[81.233559,29.01491]"
12771,HIGH TECH IMAGING PVT_KATHMANDU,HIGH TECH IMAGING PVT,co9lWAcLN6P,6,
11553,HIGHWAY COMMUNITY HOSPITAL _DHADING,HIGHWAY COMMUNITY HOSPITAL ,CUawAcIBX3a,6,"[84.833946,27.81204]"
11508,HIKILA HP_DARCHAULA,HIKILA HP,IMx1JHX5zWD,6,"[80.613632,29.90033]"
10709,HILA HP_BAGLUNG,HILA HP,FBn2x7L3BRC,6,"[83.410103,28.296659]"
15764,HILE POLYCLINIC,HILE POLYCLINIC,xbrjApwgyJx,6,
14385,HILEDEVI HP_RAMECHHAP,HILEDEVI HP,bJLcT3Otbkx,6,"[85.863907,27.499411]"
13439,HILETASKAR HP_LAMJUNG,HILETASKAR HP,IXw0TEPCegM,6,"[84.421562,28.216169]"
12772,HILLTAKE SAAOL HEART CENTER_KATHMANDU,HILLTAKE SAAOL HEART CENTER,ekms8UTQcMn,6,
,Himal Dental and Othodent_Kathmandu,Himal Dental and Othodent_Kathmandu,tPeSpDfeFHJ,6,
12773,HIMAL DENTAL HOSPITAL & INST. OF DENTAL SCIENCE_KATHMANDU,HIMAL DENTAL HOSPITAL & INST. OF DENTAL SCIENCE,NkC5qtVl4Jr,6,"[85.346672,27.71768]"
12774,HIMAL DENTAL HOSPITAL CHABHIL KATHMANDU_KATHMANDU,HIMAL DENTAL HOSPITAL CHABHIL KATHMANDU,S3a8UxGmUBD,6,
,"Himal Dental Pvt. Ltd, Lalitpur","Himal Dental Pvt. Ltd, Lalitpur",lu1UtaNtOvb,6,
12775,HIMAL HOSPITAL PVT LTD_KATHMANDU,HIMAL HOSPITAL PVT LTD,r4dsQs6bGoN,6,"[85.32802,27.71012]"
12776,HIMAL INTERNATIONAL MEDICAL CENTER PVT LTD _KATHMANDU,HIMAL INTERNATIONAL MEDICAL CENTER PVT LTD ,Zx5pyo7uXWQ,6,
12777,HIMAL POLYCLINIC& RESEARCH CENTER_KATHMANDU,HIMAL POLYCLINIC& RESEARCH CENTER,lPdzt91zuCU,6,
11768,HIMALAYA CARE HANDS_ DOLAKHA,HIMALAYA CARE HANDS,GplTtsZihPF,6,
16294,Himalaya Diagnostic Clinic Pvt .Ltd_Kathmandu,Himalaya Diagnostic Clinic Pvt .Ltd_Kathmandu,aXR1clpVKVe,6,
,"Himalayan Dental and Orthodent, Kathmandu","Himalayan Dental and Orthodent, Kathmandu",CAByLJup8iG,6,
11554,HIMALAYAN HEALTH CARE_DHADING,HIMALAYAN HEALTH CARE,xS49wI8XjDN,6,
12778,HIMALAYAN HELING CENTRE _KATHMANDU,HIMALAYAN HELING CENTRE ,ZxllHuNCQBy,6,
13621,HIMALAYAN RESCUE ASSOCIATION_MANANG,HIMALAYAN RESCUE ASSOCIATION,NdEvVee7Mjq,6,"[84.34,28.54]"
14386,HIMGANGA HP_RAMECHHAP,HIMGANGA HP,PJn1m30IC8R,6,"[86.213364,27.28381]"
15512,Hirapata Urban Health centre_SYANGJA,Hirapata Urban Health centre,RWNJJbQp4V2,6,
10917,HIRMINIYA HP_BANKE,HIRMINIYA HP,bnRi8uT30a5,6,"[81.642532,28.00795]"
11144,HIS HOLINESS BUDDHA MAITRI TREATMENT & HEALING CENTRE _BHAKTAPUR,HIS HOLINESS BUDDHA MAITREY TREATEMENT BHAKTAPUR,pkstEMZdDsW,6,
12779,HIS HOLINESS BUDDHA MAITREY TREATEMENT HEALING CENTER _KATHMANDU,HIS HOLINESS BUDDHA MAITREY TREATEMENT KATHMANDU,pJNGEsC4gys,6,
13787,HISTHANMANDALI HP_MYAGDI,HISTHANMANDALI HP,VLhhowQwP33,6,"[83.615128,28.4132]"
15852,HIT POLYCLINIC,HIT POLYCLINIC,fVPyC5GnxKZ,6,
15975,HIV CLINICS_ Rupendehi,HIV CLINICS,jGKM8y9tQdV,6,
14737,HIWALCHA HP_SALYAN,HIWALCHA HP,X6GddcieaZa,6,"[82.136238,28.346491]"
13661,HOKLABARI HP_MORANG,HOKLABARI HP,z7PNgdac6R8,6,"[87.47039,26.54355]"
13181,HOKSE BAZAR HP_KAVRE,HOKSE BAZAR HP,YZUQD6J02Vf,6,"[85.659531,27.64847]"
14556,HOLERI PHC_ROLPA,HOLERI PHC,mFOOd3hyH6U,6,"[82.505699,28.18508]"
10918,HOLIYA HP_BANKE,HOLIYA HP,CVTZgtB5B15,6,"[81.708549,27.986601]"
11211,HOMTANG HP_BHOJPUR,HOMTANG HP_BHOJPUR,luu6PUt6rlW,6,"[87.160637,27.02496]"
13182,HOSPITAL AND RHABALITATION FOR DISABLED CHILDREN_KAVRE,HOSPITAL AND RHABALITATION FOR DISABLED CHILDREN,MinPpQLK9cK,6,"[85.511101,27.62878]"
14174,HOSRANGDI HP_PARBAT,HOSRANGDI HP,lV2iUJaznV1,6,"[83.650063,28.07279]"
,Human Organ Transplant Center,hotc,IBOI5KnW38N,6,
16284,HR Diagnstic Center Pvt. Ltd_Kathmandu,HR Diagnstic Center Pvt. Ltd_Kathmandu,TXQ9zxG4QkP,6,
,"HRL and Clinic, Lalitpur","HRL and Clinic, Lalitpur",uFhdOte83IL,6,
10710,HUGDISIR HP_BAGLUNG,HUGDISIR HP,n275GOvh2dc,6,"[83.510162,28.13253]"
14607,HUKAM HP_RUKUM,HUKAM HP,mDZkRJD2qQp,6,"[82.858841,28.673361]"
11934,HULCHUK HEALTH CENTER_GORKHA,HULCHUK HEALTH CENTER,BR51S0s9qrj,6,
13622,HUMDE HP_MANANG,HUMDE HP,GyW02mWQB4K,6,"[84.02336,28.63827]"
14057,HUMIN HP_PALPA,HUMIN HP,Fkvs0STbCv3,6,"[83.682487,27.82136]"
